#{"t_start": 1764738393.5106578, "env_id": "merge-v0"}
r,l,t
12.163597,16,169.068386
13.467346,16,169.286107
8.960272,11,169.416024
9.447575,11,169.543702
12.661394,17,169.743418
6.346514,8,169.836906
11.910004,14,170.020837
14.457524,17,170.228724
9.217704,11,170.392623
14.550679,17,170.603773
15.106234,17,170.84647
13.683618,17,171.094476
11.320825,16,171.300046
14.745123,17,171.503132
15.245123,17,171.726613
12.108042,16,171.92334
11.077215,16,172.117266
12.744727,17,175.262384
15.152296,17,175.434978
13.669091,16,175.614845
15.16179,17,175.79203
12.661394,17,175.970973
14.660168,17,176.166239
15.16179,17,176.353719
12.605839,17,176.534388
14.772901,17,176.712417
14.328457,17,176.911819
14.745123,17,177.105948
12.744727,17,177.292058
15.189568,17,177.481107
12.661394,17,177.662839
15.078457,17,177.851916
12.328061,17,178.029405
15.189568,17,178.204017
14.328457,17,178.414225
15.16179,17,178.625941
12.135875,16,178.805039
11.731354,14,178.965018
15.078457,17,179.163295
15.134012,17,179.373385
15.189568,17,179.589102
14.772901,17,179.797491
12.13555,16,179.985679
12.689172,17,180.181591
14.41179,17,180.390181
15.16179,17,180.596885
15.189568,17,180.807359
12.960388,16,181.01749
14.91179,17,181.24334
12.303634,16,181.424965
12.383616,17,181.633805
14.446863,17,181.840768
14.522901,17,182.065138
15.078457,17,182.267987
14.114054,17,182.463419
15.16179,17,182.686805
14.252943,17,182.896412
15.245115,17,183.119273
12.163653,16,183.32232
11.863455,15,183.529626
12.715327,17,183.736463
14.539285,17,183.985714
8.813642,11,184.137391
13.696863,16,184.362332
15.217337,17,184.584248
14.197388,17,184.803029
15.217346,17,185.016117
15.16179,17,185.249288
12.661394,17,185.456338
14.634012,17,185.646228
12.71695,17,185.866686
14.485628,16,186.07234
15.180074,17,186.298055
12.661394,17,186.506839
11.774864,14,186.68686
15.217346,17,186.90363
15.189568,17,187.114245
12.661394,17,187.32847
14.965723,17,187.554891
15.16179,17,187.782404
12.661394,17,188.006028
15.134012,17,188.239563
15.106234,17,188.454872
13.947388,17,188.664899
8.904718,11,188.817796
13.827592,17,189.03686
12.079995,16,189.241568
15.134012,17,189.453188
14.225165,17,189.653377
14.086277,17,189.905241
14.745123,17,190.144022
13.947388,17,190.417885
14.568963,17,190.706345
