#{"t_start": 1764970946.0686874, "env_id": "intersection-v1"}
r,l,t
0.0,1,2289.69125
1.0,13,2291.27507
0.0,6,2291.899433
-5.0,1,2292.014601
0.0,6,2292.779474
-3.738323,4,2293.190588
4.0,5,2293.528189
1.0,1,2293.657116
0.0,1,2293.783762
-4.369762,6,2294.35892
1.0,7,2295.285263
2.0,3,2295.650179
1.0,8,2296.56407
0.0,8,2297.58553
0.0,2,2297.818031
0.0,1,2297.905017
1.0,6,2298.483768
2.0,13,2300.078528
1.0,3,2300.367143
0.0,1,2300.528363
-2.136259,13,2303.200818
0.0,6,2303.703096
-5.0,1,2303.807581
1.0,2,2303.986556
1.0,1,2304.126122
2.0,10,2305.18932
0.0,1,2305.256518
0.0,9,2306.676044
1.0,11,2308.117712
0.0,1,2308.174223
1.0,1,2308.269107
1.0,9,2309.368123
-2.184101,9,2310.123052
-2.0,11,2311.246416
0.0,13,2312.320942
0.0,9,2313.175365
1.0,1,2313.366465
-3.085938,4,2313.649686
1.0,1,2313.830145
1.0,3,2314.077442
1.678961,12,2315.317184
0.0,6,2315.625437
2.0,8,2316.793935
0.0,1,2316.947224
0.0,3,2317.349888
1.0,1,2317.430563
0.0,1,2317.576096
0.0,8,2318.445485
1.0,1,2318.546252
0.0,2,2318.732057
0.0,1,2318.903106
0.0,6,2319.569814
0.0,1,2319.703512
1.0,3,2319.945828
1.0,1,2320.075211
0.0,13,2321.329572
0.26515,5,2321.872176
3.0,4,2322.280487
0.0,1,2322.395194
1.0,1,2322.527247
0.0,13,2323.909886
0.0,1,2324.056349
1.334018,8,2324.992064
2.0,9,2325.965516
1.208346,6,2326.788073
-2.0,7,2327.378114
2.0,4,2327.802468
-3.0,8,2328.340233
1.0,9,2329.346746
0.0,7,2329.768224
0.0,1,2329.90203
2.0,10,2330.473765
-1.0,11,2331.968595
1.0,1,2332.087485
-1.306711,10,2332.759297
0.0,13,2334.037019
1.0,1,2334.159949
1.0,7,2334.696367
1.0,9,2335.388547
1.779404,4,2335.649371
0.0,1,2335.797631
1.0,7,2336.644019
1.0,5,2337.145743
2.0,3,2337.362244
0.0,1,2337.548625
0.0,2,2337.792205
0.0,1,2337.956348
0.0,6,2338.585376
2.056122,13,2339.385613
2.0,6,2340.151189
1.0,4,2340.521379
0.0,6,2341.022298
0.0,13,2342.157657
0.0,1,2342.260875
1.0,1,2342.383273
0.0,9,2342.965569
0.0,3,2343.287883
-3.0,5,2343.80636
2.0,8,2344.453187
0.0,6,2344.731313
6.0,13,2346.368711
0.0,1,2346.532957
1.0,3,2346.850458
1.0,3,2347.058804
0.0,13,2347.942852
0.0,1,2347.991319
0.0,1,2348.140191
1.0,1,2348.22232
4.0,10,2349.166601
1.59667,13,2350.330901
1.0,6,2350.845457
0.0,1,2350.968143
0.0,2,2351.087329
0.0,13,2352.135996
0.0,1,2352.246211
-4.0,3,2352.409488
3.0,6,2352.917013
0.0,1,2352.98788
1.0,12,2354.221159
0.0,2,2354.326669
1.240474,3,2354.496964
1.0,4,2354.783746
0.0,2,2354.899981
0.0,1,2354.995675
0.0,1,2355.072281
1.0,1,2355.118453
1.554093,4,2355.419185
0.0,1,2355.504186
1.0,5,2355.931331
0.473409,3,2356.096163
3.0,13,2357.116189
0.0,13,2358.314779
-4.0,7,2358.746598
1.0,1,2358.843081
0.0,1,2358.982172
1.0,3,2359.330258
0.0,13,2360.327351
0.0,13,2361.260993
2.0,9,2361.786566
0.247101,5,2362.267272
1.0,1,2362.362762
2.0,5,2362.575956
0.794262,2,2362.736061
-2.45045,12,2363.606827
1.0,2,2363.729361
0.0,13,2364.707115
1.0,5,2365.280261
2.0,7,2365.883576
1.0,1,2365.994783
3.0,6,2366.550017
0.0,13,2367.900432
1.0,4,2368.15984
0.0,1,2368.223021
0.0,13,2369.129313
0.0,1,2369.183154
1.0,1,2369.28055
-4.0,4,2369.511187
0.0,1,2369.625053
-3.0,8,2370.279687
2.0,3,2370.439121
0.0,1,2370.491367
1.0,1,2370.583319
-5.0,9,2371.412425
-5.0,4,2371.735424
0.0,2,2371.990252
1.0,10,2372.934504
0.0,13,2374.200027
1.0,3,2374.388186
0.0,1,2374.48836
-1.139454,8,2375.045388
2.0,6,2375.59655
0.0,1,2375.680859
-5.0,1,2375.780149
1.878797,13,2377.349473
1.0,1,2377.463234
0.0,7,2377.829304
8.0,13,2378.812446
0.0,6,2379.141434
1.0,1,2379.222118
-4.489178,7,2379.720628
0.0,13,2380.979727
1.0,1,2381.070904
1.0,3,2381.246514
1.0,6,2381.590674
0.0,1,2381.730944
1.0,1,2381.804025
1.0,1,2381.853232
0.0,13,2382.752223
0.0,6,2383.403502
1.0,5,2383.655092
0.0,1,2383.70978
0.0,7,2384.269455
2.0,5,2384.65097
1.0,10,2385.368308
0.0,6,2386.004682
1.0,3,2386.118475
1.0,2,2386.262729
0.0,5,2386.666711
0.0,6,2387.089119
0.0,9,2387.780547
1.0,1,2387.882097
1.0,9,2388.880928
2.0,5,2389.397433
1.0,4,2389.657288
1.0,1,2389.736922
3.0,9,2390.333282
-4.0,2,2390.493524
1.0,1,2390.620489
0.0,13,2391.658599
2.0,4,2391.920086
0.0,2,2392.017445
1.0,1,2392.099523
1.0,1,2392.212282
2.37821,5,2392.695964
1.0,1,2392.779089
-4.0,4,2393.044193
1.0,5,2393.474414
1.0,3,2393.667296
1.0,1,2393.740965
1.802552,2,2393.877115
1.0,12,2394.870035
0.0,2,2394.98834
3.0,10,2395.492634
0.0,10,2396.264402
0.0,1,2396.337663
1.0,3,2396.674069
-3.0,4,2396.877034
0.0,1,2396.957636
-3.34629,9,2397.700073
2.0,8,2398.332269
1.0,12,2399.930691
1.0,9,2400.700611
1.0,1,2400.843502
0.0,3,2401.034598
0.0,9,2401.739316
-3.0,3,2402.074624
0.0,1,2402.187025
-2.0,12,2403.642374
0.0,1,2403.763852
1.0,3,2403.995266
2.0,9,2404.609279
1.758146,8,2405.093393
0.0,1,2405.172117
1.0,7,2405.576466
0.0,13,2406.611501
0.0,2,2406.692856
1.0,1,2406.791421
2.644216,13,2408.077034
1.0,11,2409.125141
1.0,1,2409.180578
0.0,9,2409.92899
-3.35392,7,2410.620987
0.0,3,2410.847867
1.0,5,2414.823396
1.0,1,2414.86392
0.0,1,2414.970991
0.0,11,2415.718649
2.0,4,2416.003838
0.0,9,2416.629903
0.0,13,2417.33665
1.0,4,2417.538866
0.0,1,2417.630238
0.0,13,2418.464483
-2.0,11,2419.500378
1.0,13,2420.637246
3.218973,13,2422.125649
-4.0,4,2422.628272
0.492421,13,2423.517275
-4.88184,12,2424.933357
1.0,1,2425.108186
1.0,10,2426.889893
1.0,11,2428.8892
0.0,1,2429.075705
2.0,5,2429.540477
0.0,7,2430.337613
0.0,1,2430.525835
0.0,9,2432.373114
1.0,8,2433.481215
0.0,1,2433.703132
0.0,4,2434.355117
-4.0,6,2434.975798
0.0,7,2435.84245
1.0,1,2435.9987
0.0,13,2438.334679
1.0,6,2438.864532
-5.0,1,2439.084067
0.0,9,2440.130368
0.0,5,2440.535221
1.42976,10,2441.171075
0.0,1,2441.238184
1.0,11,2442.039239
1.0,3,2442.224089
0.0,12,2443.007541
1.0,11,2444.777644
0.0,1,2444.941016
0.0,7,2445.936908
0.683797,5,2446.791375
1.0,1,2446.861295
-4.0,4,2447.389508
0.0,4,2447.79957
2.0,5,2448.78897
2.0,3,2449.03339
1.0,1,2449.138502
1.0,9,2450.409749
1.0,9,2451.324149
1.0,1,2451.476401
1.0,1,2451.663595
0.0,1,2451.824681
-2.0,11,2452.803457
1.0,1,2452.870366
0.0,13,2454.176834
2.0,6,2454.653882
1.0,1,2454.766393
0.0,1,2454.969677
3.0,10,2456.205268
0.0,1,2456.419304
1.0,1,2456.512329
0.0,1,2456.56656
1.0,2,2456.709397
0.0,9,2457.903399
0.0,1,2458.079934
0.0,13,2459.951333
-2.0,13,2461.309695
1.0,4,2461.542356
0.0,3,2461.785606
-4.0,3,2461.994158
1.0,1,2462.123473
1.0,1,2462.205623
1.756214,8,2462.760971
0.0,1,2462.832309
0.0,1,2462.930599
-2.0,8,2463.456769
1.0,1,2463.567343
2.0,10,2464.131193
1.0,1,2464.227864
0.0,2,2464.480508
1.0,7,2465.05493
1.0,1,2465.139321
1.0,1,2465.217338
1.0,7,2465.605186
1.0,6,2466.210991
0.0,2,2466.374696
0.0,13,2467.29773
2.0,6,2467.600647
2.0,9,2468.37265
1.0,10,2468.749901
1.0,11,2469.795732
1.0,1,2469.830835
2.0,4,2470.103178
1.898037,12,2471.274072
2.321844,5,2471.806302
1.0,3,2472.04479
1.0,13,2473.108188
1.0,1,2473.202993
1.0,7,2473.736341
0.0,4,2473.944359
-1.0,6,2474.340398
0.0,6,2474.729675
0.0,1,2474.808734
1.334878,13,2475.75516
0.0,7,2476.380894
1.854046,5,2476.783213
0.0,13,2477.627388
-2.592949,7,2478.079011
1.0,1,2478.165066
0.0,1,2478.26903
0.616271,9,2479.103148
0.866569,11,2480.085928
0.0,1,2480.18797
0.0,1,2480.298184
0.0,9,2480.97382
1.0,3,2481.212337
1.0,4,2481.55571
0.0,4,2481.859069
0.0,1,2481.942974
3.0,6,2482.32954
1.0,7,2482.75544
0.0,1,2482.839799
0.0,8,2483.467961
0.0,1,2483.583123
0.0,2,2483.734897
2.0,9,2484.283785
0.0,1,2484.40316
1.0,4,2484.707414
0.0,5,2485.089098
2.0,8,2485.646405
0.0,1,2485.704145
1.0,5,2486.008949
2.0,6,2486.328024
1.0,1,2486.421458
0.0,1,2486.518441
1.0,12,2487.247376
0.0,1,2487.312932
0.0,10,2488.21839
2.0,3,2488.42777
0.0,1,2488.509289
0.0,1,2488.558949
0.0,1,2488.627987
0.0,11,2489.6029
1.0,5,2489.840361
0.0,1,2489.913416
0.0,1,2490.00735
1.0,3,2490.164381
0.0,4,2490.372659
0.0,13,2491.319925
0.0,3,2491.52688
2.0,4,2491.706715
1.0,1,2491.782377
2.0,4,2492.028879
0.0,1,2492.078397
1.0,5,2492.465144
1.0,1,2492.548573
1.0,3,2492.717699
0.0,1,2492.852948
2.0,13,2494.027379
1.0,11,2494.930946
1.0,1,2494.983222
1.0,13,2496.149803
0.0,1,2496.264838
1.0,3,2496.502601
-3.0,7,2497.158986
1.0,1,2497.248306
0.0,13,2498.083426
0.0,6,2498.390184
1.0,1,2498.431489
0.745323,7,2498.915646
0.0,3,2499.075788
2.0,5,2499.314674
0.0,13,2500.304874
1.762027,7,2500.80929
0.0,1,2500.874753
-1.0,7,2501.447525
0.0,13,2502.619076
0.0,8,2502.896414
1.0,1,2503.003779
1.0,13,2504.316088
0.0,5,2504.666098
2.0,13,2505.738576
0.0,1,2505.808045
1.0,4,2506.074203
1.0,1,2506.153788
-0.064193,10,2506.999807
0.0,13,2507.662627
0.0,4,2507.867196
1.0,3,2508.058464
0.0,13,2509.2151
1.0,1,2509.324568
1.593313,8,2509.807374
-4.0,8,2510.277687
-3.0,4,2510.616628
0.0,13,2511.386678
0.0,1,2511.434731
-5.0,4,2511.82281
1.0,1,2511.929974
1.0,6,2512.263667
0.0,1,2512.34738
2.100068,13,2513.58868
1.0,4,2513.846645
1.0,9,2514.402831
1.991959,4,2514.640867
-3.799668,7,2515.133957
0.0,11,2516.03796
0.0,5,2516.340539
0.268919,5,2516.716276
1.040157,4,2516.907403
2.0,13,2517.838504
1.0,2,2518.020491
0.0,1,2518.121321
1.0,7,2518.640204
0.0,8,2519.154037
0.0,1,2519.258159
1.0,1,2519.309843
0.0,1,2519.380895
0.0,2,2519.472188
1.0,13,2520.449581
0.0,1,2520.502931
1.0,4,2520.873865
-3.680261,4,2521.176114
1.0,3,2521.357183
0.0,13,2522.032408
1.0,1,2522.120995
0.0,1,2522.24532
1.957528,4,2522.618151
1.0,1,2522.727937
3.0,9,2523.354599
3.0,6,2523.985103
0.0,11,2525.123476
2.0,4,2525.358283
2.0,4,2525.643578
0.0,3,2526.230404
1.0,1,2526.416211
2.0,6,2527.170655
1.0,6,2527.647257
2.262662,6,2528.372421
1.0,13,2529.74838
1.0,1,2529.950697
1.0,6,2530.322139
-5.0,10,2531.008297
0.0,1,2531.088356
0.0,13,2532.123533
1.0,10,2533.120197
1.0,10,2534.212097
3.0,13,2535.306298
1.0,1,2535.335335
1.0,3,2535.61082
2.0,9,2536.207971
0.0,10,2537.139745
1.0,11,2537.84234
3.0,8,2538.512501
1.0,8,2539.087377
1.0,7,2539.760598
0.0,1,2539.881271
0.662471,13,2541.16636
0.0,1,2541.260025
1.0,1,2541.383634
1.0,1,2541.505745
1.0,13,2542.488119
1.0,4,2542.775829
0.0,7,2543.348897
2.0,4,2543.613643
2.0,9,2544.040836
1.0,1,2544.101394
1.0,5,2544.47318
0.988176,3,2544.752516
0.0,1,2544.878487
0.0,1,2544.977996
0.0,3,2545.195692
0.0,13,2546.36442
0.0,13,2547.280425
0.0,4,2547.504949
0.0,1,2547.554423
2.0,9,2548.242485
2.0,4,2548.561175
4.0,10,2549.393759
-5.0,1,2549.507462
0.0,1,2549.596913
2.0,4,2549.973264
1.0,6,2550.425273
0.0,1,2550.488812
2.0,3,2550.656014
1.0,2,2550.761004
0.0,1,2550.86404
1.0,7,2551.206245
1.0,2,2551.338156
3.0,7,2551.787115
1.0,8,2552.286346
1.0,4,2552.529326
0.0,3,2552.646669
0.51935,9,2553.577558
2.0,4,2553.972538
1.0,3,2554.313783
1.0,5,2554.670638
0.0,1,2554.764667
1.0,4,2555.141572
0.0,1,2555.242947
1.0,8,2555.912964
0.0,1,2555.984981
0.0,1,2556.034906
0.0,1,2556.122549
1.0,3,2556.336558
1.0,1,2556.408826
0.0,1,2556.46747
3.0,10,2557.411514
1.0,3,2557.571531
-4.026117,8,2558.144903
0.0,1,2558.220002
-1.0,7,2558.723577
0.0,3,2558.954206
1.0,1,2559.059559
1.0,1,2559.14595
4.0,10,2560.000473
1.0,5,2560.249846
0.0,1,2560.348303
1.0,1,2560.431031
1.0,4,2560.688791
0.0,1,2560.741381
1.0,6,2561.203319
2.0,7,2561.659394
-4.61638,7,2562.006754
5.0,12,2562.869501
1.0,12,2563.678009
2.0,4,2564.015732
1.0,10,2564.656529
1.0,7,2565.231438
1.0,9,2565.783655
-2.0,7,2566.161134
2.0,6,2566.542977
1.0,2,2566.64627
1.0,4,2566.776461
0.0,8,2567.320987
0.0,1,2567.394034
1.0,2,2567.537983
-4.0,6,2567.841454
1.0,1,2567.924026
1.0,5,2568.07503
3.0,5,2568.493371
1.0,1,2568.593262
0.0,6,2569.007863
0.0,1,2569.078395
1.0,3,2569.275512
1.316921,5,2569.615647
1.0,1,2569.690971
0.885145,5,2569.987281
0.0,1,2570.093778
1.0,1,2570.190223
0.0,1,2570.251437
2.0,6,2570.54093
1.0,5,2570.702514
1.0,1,2570.771439
1.0,13,2571.962837
1.0,5,2572.200924
0.0,13,2573.13087
1.0,13,2573.770496
2.0,4,2574.076267
0.0,1,2574.17051
1.0,13,2574.836177
1.0,13,2575.839903
0.0,13,2577.075609
0.0,1,2577.151383
1.0,4,2577.41309
1.0,13,2578.512077
-2.686462,4,2578.843427
2.0,5,2579.330678
0.0,1,2579.416485
0.0,12,2580.320145
0.0,1,2580.395525
0.514785,13,2581.903796
-4.298845,5,2582.194995
0.0,5,2582.584861
1.0,4,2582.862178
3.0,4,2583.081114
1.0,6,2583.357748
1.0,13,2584.356438
2.600352,13,2588.486399
1.0,9,2589.322556
0.0,1,2589.397687
1.0,1,2589.473055
0.301311,13,2590.56339
1.0,5,2590.853771
0.0,4,2591.140534
1.0,2,2591.275523
3.0,4,2591.800927
1.0,13,2592.881168
0.022222,13,2594.018595
0.0,7,2594.540182
1.0,1,2594.605788
-3.0,12,2595.81916
1.0,6,2596.231421
1.0,9,2596.830877
1.0,6,2597.214894
0.0,5,2597.618624
0.0,3,2597.771263
1.0,10,2598.67963
1.0,1,2598.774709
1.0,5,2599.022091
0.0,1,2599.095235
0.0,1,2599.150517
1.0,1,2599.213297
0.0,1,2599.298705
0.0,5,2599.518076
0.0,1,2599.632826
1.0,9,2600.231151
0.0,6,2600.51576
4.0,10,2601.098206
1.0,2,2601.240766
0.0,3,2601.399584
0.0,12,2602.097234
2.0,5,2602.243484
0.0,1,2602.312315
0.0,13,2603.189472
1.0,1,2603.268184
-4.342857,3,2603.369908
0.0,1,2603.434493
1.0,1,2603.504042
3.171886,9,2604.155787
1.0,13,2605.386909
0.0,8,2606.087811
1.0,3,2606.264205
0.0,6,2606.768391
0.0,3,2606.902098
1.0,3,2607.039236
2.0,4,2607.241051
0.0,1,2607.300325
0.0,1,2607.366795
2.0,4,2607.596663
1.0,4,2607.864793
0.0,13,2609.023314
0.0,13,2609.945338
-2.657727,8,2610.569546
-2.559108,7,2611.023601
1.0,8,2611.800655
1.0,1,2611.908336
1.779137,3,2612.094886
1.0,1,2612.179349
0.0,10,2612.993303
-4.0,4,2613.269538
1.0,1,2613.354323
1.0,1,2613.430464
-2.0,6,2613.96932
1.0,4,2614.20608
0.0,1,2614.270177
0.0,1,2614.328364
0.0,3,2614.468966
0.0,1,2614.57729
1.0,4,2614.784983
0.0,1,2614.876522
1.0,4,2615.153212
0.0,13,2616.398352
1.0,4,2616.647244
2.0,3,2616.844356
1.0,10,2617.56647
1.0,1,2617.642135
4.061503,10,2618.392566
1.0,13,2618.908695
-5.0,13,2619.97665
1.0,10,2620.648206
0.0,11,2621.312963
-3.0,10,2622.123311
-5.0,1,2622.190942
1.0,3,2622.275595
0.441386,13,2622.900483
1.0,7,2623.285706
-1.0,12,2624.060843
-2.0,6,2624.39027
0.0,1,2624.500551
-3.0,4,2624.772194
0.0,1,2624.837389
0.0,3,2624.931463
1.0,5,2625.266938
1.0,1,2625.382103
3.4259,11,2626.024375
1.904956,13,2627.048007
0.0,3,2627.160225
0.0,7,2627.743663
1.0,1,2627.858392
1.0,1,2627.936522
-2.0,5,2628.172469
0.0,1,2628.2381
2.0,5,2628.615332
0.0,4,2628.810578
0.0,1,2628.862757
-2.236631,7,2629.420304
0.0,5,2629.662334
3.0,7,2630.169103
4.0,10,2630.736984
0.0,1,2630.827444
0.0,1,2630.949503
1.0,4,2631.249361
1.0,13,2631.866599
1.0,8,2632.43451
0.726766,5,2632.684436
2.890792,10,2633.352218
1.0,2,2633.474322
1.0,1,2633.540854
1.0,1,2633.634641
4.0,11,2634.565765
1.0,6,2634.965815
0.0,1,2635.051495
0.0,1,2635.153805
1.0,3,2635.336337
2.0,9,2635.957528
0.0,1,2636.009405
0.0,1,2636.088345
1.0,6,2636.691377
5.0,13,2637.575104
1.0,12,2638.358634
0.85704,13,2639.341547
0.0,5,2639.766988
0.0,1,2639.886278
2.0,13,2641.182975
1.201799,3,2641.29406
-3.586642,13,2642.293207
0.0,1,2642.443576
0.0,1,2642.508538
3.926676,12,2643.495332
1.0,9,2643.963571
2.0,6,2644.361181
1.0,3,2644.55283
3.0,11,2645.233968
1.0,1,2645.338367
0.0,10,2645.956853
1.0,6,2646.432481
0.0,1,2646.523678
3.0,7,2647.078376
1.812352,7,2647.379214
1.0,1,2647.473767
1.0,13,2648.454446
0.0,3,2648.604424
0.0,13,2649.588588
1.865719,5,2650.140815
1.0,4,2650.338503
1.0,1,2650.44121
0.0,12,2651.253374
2.0,5,2651.61429
0.0,10,2652.572197
0.0,1,2652.637752
0.0,5,2652.908677
0.0,1,2652.977446
-4.0,7,2653.331106
0.0,1,2653.421266
0.0,8,2653.932981
0.0,9,2654.615044
-5.0,13,2655.632439
0.0,1,2655.674489
0.0,1,2655.75644
0.0,3,2655.83385
1.0,8,2656.346724
1.0,6,2656.657943
0.0,1,2656.786906
3.0,11,2658.023902
1.0,6,2658.412136
0.0,5,2658.68606
1.0,1,2658.751079
0.0,7,2659.100116
1.0,6,2659.542881
1.0,10,2660.588329
1.0,1,2660.683329
1.0,1,2660.757012
-3.0,4,2660.893394
-5.0,4,2661.116946
0.0,1,2661.183332
1.0,1,2661.235371
1.0,9,2661.804183
2.796431,8,2662.496332
2.0,7,2662.924935
2.0,12,2663.84575
1.0,3,2664.009546
0.430764,8,2664.650909
1.0,8,2665.352289
2.0,13,2666.549323
1.0,3,2666.782493
1.0,4,2667.129235
1.0,3,2667.230992
0.0,1,2667.281135
1.0,10,2668.346857
1.0,10,2668.817163
0.0,1,2668.885135
0.0,3,2669.03103
2.0,4,2669.40856
1.011143,12,2670.112238
0.426252,8,2670.578543
0.0,13,2671.837479
1.0,6,2672.349476
1.0,12,2673.388261
2.0,13,2674.502397
0.0,1,2674.580777
-5.0,1,2674.689244
0.0,4,2675.120511
1.0,4,2675.389845
-1.953926,9,2675.856458
0.0,7,2676.31257
0.0,8,2677.026141
1.0,1,2677.086529
1.0,5,2677.413589
0.0,13,2678.940463
2.0,4,2679.354356
1.0,3,2679.524175
0.0,13,2680.280011
1.0,13,2681.406516
1.0,11,2682.589116
0.0,4,2682.847305
0.0,4,2683.260824
2.0,6,2683.569533
1.0,8,2684.12597
0.0,1,2684.208473
-5.0,4,2684.522112
0.0,1,2684.572088
2.0,8,2684.996793
1.0,9,2685.691336
1.0,1,2685.797898
-4.0,9,2686.792311
0.0,7,2687.105633
0.0,1,2687.219947
0.0,6,2687.619784
0.0,4,2687.923602
1.0,12,2689.539256
2.0,8,2690.070867
0.0,1,2690.137113
0.158445,6,2690.511225
0.0,9,2691.1951
-4.0,6,2691.571289
1.0,6,2692.004653
1.0,7,2692.441138
3.0,7,2692.72031
0.0,3,2692.994429
0.0,6,2693.412719
0.0,9,2694.125546
0.270442,13,2695.442363
2.595563,13,2696.573578
2.0,3,2696.75919
0.0,1,2696.867622
1.0,13,2697.897749
-4.0,9,2698.700704
0.0,1,2698.800635
0.0,3,2699.074559
0.0,7,2699.78034
1.0,11,2700.414019
0.0,1,2700.502282
2.0,3,2700.716644
0.407765,13,2701.389907
2.0,5,2701.620019
0.0,13,2702.799624
1.0,1,2702.886369
-4.014766,5,2703.251254
0.0,9,2703.958197
0.0,1,2704.01881
0.0,1,2704.13226
0.0,5,2704.407489
1.0,5,2704.720455
0.0,1,2704.774475
-5.0,4,2705.020566
5.0,6,2705.452366
2.0,9,2706.140554
0.0,13,2707.512568
0.0,12,2708.637319
1.0,3,2708.710956
0.0,9,2709.313304
0.0,4,2709.582342
1.0,9,2710.171272
1.0,3,2710.352747
1.0,3,2710.516893
0.0,1,2710.556005
0.0,13,2711.09866
1.0,1,2711.191375
1.0,7,2711.506207
1.0,8,2711.852192
0.0,7,2712.155514
4.0,6,2712.516078
1.0,13,2713.780854
0.0,1,2713.879524
-1.0,4,2714.032595
1.0,7,2714.599733
0.0,5,2714.850495
1.0,4,2715.224331
1.0,1,2715.299769
1.0,8,2715.797851
0.494546,13,2716.742294
0.0,4,2717.04385
1.0,3,2717.238138
1.0,1,2717.345696
1.0,5,2717.672204
-4.0,3,2717.83105
0.0,1,2717.957792
1.0,1,2718.095347
0.086944,3,2718.307646
2.0,4,2718.572306
1.0,1,2718.649999
0.0,1,2718.733096
0.0,5,2719.095379
0.0,1,2719.167173
0.0,13,2720.222818
0.0,1,2720.321305
0.0,5,2720.744549
3.0,13,2721.917142
2.0,10,2722.857228
0.0,5,2723.109591
1.0,1,2723.204787
1.0,4,2723.521522
-4.0,3,2723.744216
-3.0,6,2724.074567
1.0,1,2724.19586
0.0,12,2725.123697
1.0,9,2725.593382
1.42638,7,2725.929785
-3.0,4,2726.246378
1.0,1,2726.33447
-1.0,10,2727.213557
0.0,1,2727.303529
1.0,5,2727.519769
4.363597,13,2728.330321
2.0,5,2728.720745
1.0,7,2729.248908
1.0,3,2729.394907
1.0,1,2729.468497
-4.0,2,2729.558617
-1.0,8,2730.108086
3.0,13,2731.113611
0.0,10,2731.578754
0.0,6,2731.979398
1.0,4,2732.240071
2.0,8,2732.615039
0.0,1,2732.687227
1.0,1,2732.759943
0.0,4,2733.123669
0.0,1,2733.206882
1.0,3,2733.413768
1.067148,7,2733.963794
1.0,6,2734.362278
3.0,8,2734.858001
1.0,2,2734.935644
2.0,3,2735.169396
0.0,13,2735.854506
1.0,5,2736.172316
0.0,13,2740.324736
1.107275,13,2741.334492
0.0,13,2742.515567
2.0,12,2743.380399
2.0,3,2743.530603
2.0,8,2744.144618
1.0,3,2744.325945
0.0,9,2744.965101
4.793139,10,2745.404064
1.0,6,2745.856746
0.0,4,2746.191447
0.0,1,2746.278049
1.0,2,2746.370195
-5.0,4,2746.549884
2.0,4,2746.833942
1.0,1,2746.901166
0.0,1,2747.014163
1.0,11,2748.148935
2.808392,13,2749.199318
1.0,13,2750.139592
0.0,4,2750.422204
0.0,8,2750.998883
1.0,3,2751.147349
0.0,1,2751.20453
1.0,6,2751.482098
1.0,10,2752.353091
1.0,3,2752.446068
1.188442,7,2752.655822
0.0,5,2752.919318
-4.449301,8,2753.369606
1.0,13,2754.152709
1.0,1,2754.239291
1.536495,13,2755.660793
3.765376,9,2756.095546
2.0,13,2757.031075
0.0,1,2757.126049
1.0,3,2757.40944
0.0,1,2757.502931
0.0,13,2758.985464
1.334089,10,2759.813788
0.0,1,2759.911392
1.0,1,2760.005501
1.0,3,2760.183537
0.161045,10,2761.156213
0.0,4,2761.407071
1.0,4,2761.640178
1.0,10,2762.117017
1.0,5,2762.570865
1.0,4,2762.957664
0.0,13,2763.933594
0.0,1,2764.028331
1.0,2,2764.158986
1.250711,4,2764.479983
0.0,2,2764.643195
2.0,3,2764.854089
2.0,13,2765.941555
1.0,11,2766.694586
1.0,3,2766.919722
1.0,1,2766.980559
0.0,1,2767.119663
0.0,1,2767.183219
1.0,4,2767.469578
0.0,7,2767.936512
0.0,1,2768.029264
1.0,3,2768.202109
3.0,7,2768.59262
1.0,1,2768.643621
2.0,3,2768.810376
1.0,4,2769.092216
1.0,5,2769.360961
0.0,2,2769.440874
3.0,7,2769.991242
0.0,1,2770.059531
0.0,1,2770.160411
1.0,13,2770.910314
1.0,1,2770.979391
0.935108,6,2771.273207
3.0,13,2772.392972
3.0,6,2772.769977
3.0,12,2773.342156
1.967342,6,2773.706247
1.0,7,2774.304414
-1.0,8,2774.685998
-2.562869,6,2775.269427
3.0,10,2775.733562
0.0,1,2775.800951
0.0,1,2775.845782
1.0,13,2776.561007
1.0,1,2776.675898
0.0,3,2776.878175
2.0,4,2777.122336
0.0,5,2777.427783
0.0,1,2777.481075
-2.0,4,2777.766313
2.0,7,2778.393451
2.965322,8,2778.970582
1.25091,13,2779.851059
0.497313,8,2780.392461
1.0,1,2780.456167
1.0,3,2780.717777
2.0,10,2781.463915
1.0,4,2781.731063
2.0,5,2781.960679
1.0,3,2782.154666
0.0,1,2782.288187
2.0,4,2782.412832
1.0,8,2783.010657
1.992824,9,2783.687186
1.0,10,2784.319454
-3.0,6,2784.688005
1.0,1,2784.759765
2.0,13,2785.663331
1.0,4,2785.816266
2.789772,4,2786.040921
2.0,4,2786.227254
-4.0,1,2786.335623
0.597908,3,2786.518635
0.0,1,2786.626315
2.0,5,2787.163158
2.0,6,2787.650751
1.0,1,2787.751324
0.0,1,2787.855716
0.0,1,2787.961187
-2.0,4,2788.282185
1.0,1,2788.363113
0.0,13,2789.044744
1.0,5,2789.510228
-5.0,3,2789.671244
1.0,4,2790.051499
0.0,1,2790.125725
2.0,7,2790.512462
0.0,3,2790.784938
0.0,1,2790.914644
0.0,1,2790.984841
2.468081,4,2791.300604
1.0,1,2791.389681
1.962384,2,2791.56921
1.0,4,2791.782708
0.379884,9,2792.338216
0.0,1,2792.427301
1.889429,3,2792.67939
-4.0,4,2793.01461
2.0,13,2793.726743
1.0,10,2794.437637
0.0,1,2794.522383
0.0,1,2794.570849
1.0,3,2794.739894
0.0,4,2794.934743
0.0,13,2796.139952
0.0,1,2796.236626
-5.0,1,2796.334671
